date,value
2023-01-15,5916109.0
2023-01-16,13382004.0
2023-01-17,9171325.0
2023-01-18,8076159.0
2023-01-19,8240810.0
2023-01-20,8201196.0
2023-01-21,7410253.0
2023-01-22,6289196.0
2023-01-23,3755297.0
2023-01-24,4689239.0
2023-01-25,7541121.0
2023-01-26,4956942.0
2023-01-27,4515655.0
2023-01-28,4343355.0
2023-01-29,3272978.0
2023-01-30,805814.0
2023-01-31,524721.0
2023-02-01,465351.0
2023-02-02,443872.0
2023-02-03,564940.0
2023-02-04,179658.0
